ISO,scenario,d
FJI,30,19.0
FIN,30,1164.0
FRA,30,15459.0
GUF,30,13.0
PYF,30,47.0
GAB,30,32.0
GEO,30,447.0
DEU,30,18899.0
GHA,30,663.0
GRC,30,2431.0
GUM,30,14.0
GTM,30,395.0
GIN,30,179.0
GNB,30,20.0
GUY,30,15.0
HTI,30,229.0
HND,30,372.0
HUN,30,1807.0
ISL,30,67.0
IND,30,25511.0
IDN,30,9327.0
IRN,30,2567.0
IRQ,30,1684.0
IRL,30,1217.0
ISR,30,2459.0
ITA,30,15474.0
JAM,30,97.0
JPN,30,22013.0
JOR,30,408.0
KAZ,30,1304.0
KEN,30,1757.0
PRK,30,434.0
KOR,30,7826.0
KWT,30,730.0
KGZ,30,83.0
LAO,30,229.0
LVA,30,342.0
LBN,30,322.0
LSO,30,20.0
LBR,30,83.0
LBY,30,272.0
LTU,30,573.0
LUX,30,109.0
MDG,30,436.0
MWI,30,341.0
MYS,30,4270.0
MDV,30,15.0
MLI,30,190.0
MLT,30,90.0
MRT,30,62.0
MUS,30,138.0
MEX,30,2713.0
MNG,30,35.0
MNE,30,150.0
MAR,30,824.0
MOZ,30,536.0
MMR,30,771.0
NAM,30,71.0
NPL,30,174.0
NZL,30,1127.0
NIC,30,227.0
NER,30,255.0
NGA,30,5237.0
MKD,30,61.0
NOR,30,1166.0
OMN,30,762.0
PAK,30,5598.0
PAN,30,121.0
PNG,30,289.0
PRY,30,274.0
PER,30,1365.0
PHL,30,2880.0
POL,30,6236.0
PRT,30,2182.0
QAT,30,337.0
MDA,30,114.0
ROU,30,2509.0
RUS,30,5719.0
RWA,30,258.0
LCA,30,5.0
WSM,30,8.0
STP,30,1.0
SAU,30,1032.0
SEN,30,213.0
SRB,30,270.0
SLE,30,89.0
SGP,30,1361.0
SVK,30,1154.0
SVN,30,527.0
SLB,30,12.0
SOM,30,402.0
ZAF,30,1605.0
SSD,30,151.0
ESP,30,8637.0
LKA,30,479.0
SDN,30,1129.0
SUR,30,20.0
SWE,30,1917.0
CHE,30,1836.0
SYR,30,671.0
TJK,30,80.0
TZA,30,1029.0
THA,30,2310.0
NLD,30,3915.0
GMB,30,17.0
TLS,30,24.0
TGO,30,165.0
TTO,30,49.0
TUN,30,355.0
TUR,30,13971.0
TKM,30,80.0
UGA,30,1465.0
UKR,30,1181.0
ARE,30,1262.0
GBR,30,16544.0
URY,30,164.0
UZB,30,632.0
VUT,30,5.0
VEN,30,1057.0
VNM,30,2300.0
YEM,30,758.0
ZMB,30,263.0
ZWE,30,328.0
USA,31,88293.0
AFG,31,462.0
ALB,31,78.0
DZA,31,916.0
AGO,31,555.0
ARG,31,1451.0
ARM,31,56.0
AUS,31,7098.0
AUT,31,1466.0
AZE,31,218.0
BHS,31,55.0
BHR,31,230.0
BGD,31,1732.0
BRB,31,42.0
BLR,31,412.0
BEL,31,3260.0
BLZ,31,7.0
BEN,31,255.0
BTN,31,8.0
BOL,31,259.0
BIH,31,92.0
BWA,31,41.0
BRA,31,7594.0
BRN,31,84.0
BGR,31,883.0
BFA,31,258.0
BDI,31,266.0
CPV,31,14.0
KHM,31,457.0
CMR,31,667.0
CAN,31,9206.0
CAF,31,85.0
TCD,31,326.0
CHL,31,703.0
CHN,31,36264.0
COL,31,2028.0
COM,31,13.0
COD,31,1174.0
COG,31,253.0
CRI,31,181.0
CIV,31,551.0
HRV,31,754.0
CUB,31,338.0
CYP,31,327.0
CZE,31,2067.0
DNK,31,1503.0
DJI,31,26.0
DOM,31,236.0
ECU,31,582.0
EGY,31,3721.0
SLV,31,191.0
GNQ,31,29.0
ERI,31,100.0
EST,31,303.0
SWZ,31,13.0
ETH,31,2478.0
FJI,31,25.0
FIN,31,1190.0
FRA,31,17262.0
GUF,31,13.0
PYF,31,39.0
GAB,31,42.0
GEO,31,491.0
DEU,31,19540.0
GHA,31,417.0
GRC,31,2367.0
GUM,31,15.0
GTM,31,477.0
GIN,31,202.0
GNB,31,20.0
GUY,31,14.0
HTI,31,163.0
HND,31,333.0
HUN,31,1667.0
ISL,31,76.0
IND,31,21239.0
IDN,31,6504.0
IRN,31,2370.0
IRQ,31,1841.0
IRL,31,1162.0
ISR,31,2153.0
ITA,31,16657.0
JAM,31,83.0
JPN,31,22380.0
JOR,31,509.0
KAZ,31,1309.0
KEN,31,1615.0
PRK,31,362.0
KOR,31,7150.0
KWT,31,689.0
KGZ,31,86.0
LAO,31,206.0
LVA,31,364.0
LBN,31,327.0
LSO,31,14.0
LBR,31,68.0
LBY,31,228.0
LTU,31,598.0
LUX,31,111.0
MDG,31,696.0
MWI,31,355.0
MYS,31,4654.0
MDV,31,14.0
MLI,31,189.0
MLT,31,73.0
MRT,31,61.0
MUS,31,128.0
MEX,31,3626.0
MNG,31,32.0
MNE,31,133.0
MAR,31,1211.0
MOZ,31,655.0
MMR,31,900.0
NAM,31,71.0
NPL,31,258.0
NZL,31,875.0
NIC,31,174.0
NER,31,230.0
NGA,31,5939.0
MKD,31,67.0
NOR,31,1394.0
OMN,31,794.0
PAK,31,5122.0
PAN,31,145.0
PNG,31,311.0
PRY,31,274.0
PER,31,937.0
PHL,31,2067.0
POL,31,6550.0
PRT,31,2141.0
QAT,31,350.0
MDA,31,127.0
ROU,31,3271.0
RUS,31,4641.0
RWA,31,233.0
LCA,31,8.0
WSM,31,6.0
STP,31,2.0
SAU,31,1300.0
SEN,31,150.0
SRB,31,337.0
SLE,31,105.0
SGP,31,1158.0
SVK,31,1208.0
SVN,31,475.0
SLB,31,15.0
SOM,31,333.0
ZAF,31,1804.0
SSD,31,143.0
ESP,31,9247.0
LKA,31,588.0
SDN,31,1370.0
SUR,31,20.0
SWE,31,1858.0
CHE,31,1743.0
SYR,31,840.0
TJK,31,105.0
TZA,31,838.0
THA,31,2262.0
NLD,31,4287.0
GMB,31,21.0
TLS,31,18.0
TGO,31,126.0
TTO,31,42.0
TUN,31,424.0
TUR,31,12181.0
TKM,31,64.0
UGA,31,1143.0
UKR,31,1466.0
ARE,31,1147.0
GBR,31,19747.0
URY,31,176.0
UZB,31,550.0
VUT,31,5.0
VEN,31,866.0
VNM,31,2731.0
YEM,31,741.0
ZMB,31,247.0
ZWE,31,463.0
USA,32,103280.0
AFG,32,602.0
ALB,32,44.0
DZA,32,1157.0
AGO,32,506.0
ARG,32,1529.0
ARM,32,73.0
AUS,32,6576.0
AUT,32,1480.0
AZE,32,243.0
BHS,32,57.0
BHR,32,258.0
BGD,32,1951.0
BRB,32,50.0
BLR,32,380.0
BEL,32,3485.0
BLZ,32,7.0
BEN,32,190.0
BTN,32,4.0
BOL,32,242.0
BIH,32,79.0
BWA,32,37.0
BRA,32,4802.0
BRN,32,93.0
BGR,32,866.0
BFA,32,193.0
BDI,32,189.0
CPV,32,20.0
KHM,32,383.0
CMR,32,507.0
CAN,32,8862.0
CAF,32,77.0
TCD,32,248.0
CHL,32,531.0
CHN,32,36484.0
COL,32,2493.0
COM,32,10.0
COD,32,1548.0
COG,32,221.0
CRI,32,213.0
CIV,32,427.0
HRV,32,761.0
CUB,32,395.0
CYP,32,270.0
CZE,32,1834.0
DNK,32,1312.0
DJI,32,23.0
DOM,32,292.0
ECU,32,739.0
EGY,32,4433.0
SLV,32,194.0
GNQ,32,25.0
ERI,32,88.0
EST,32,275.0
SWZ,32,17.0
ETH,32,3337.0
FJI,32,26.0
FIN,32,1042.0
FRA,32,14250.0
GUF,32,10.0
PYF,32,43.0
GAB,32,34.0
GEO,32,438.0
DEU,32,19739.0
GHA,32,454.0
GRC,32,2218.0
GUM,32,14.0
GTM,32,415.0
GIN,32,162.0
GNB,32,15.0
GUY,32,17.0
HTI,32,156.0
HND,32,341.0
HUN,32,2021.0
ISL,32,59.0
IND,32,27497.0
IDN,32,9004.0
IRN,32,3524.0
IRQ,32,1418.0
IRL,32,1183.0
ISR,32,2089.0
ITA,32,16325.0
JAM,32,92.0
JPN,32,20105.0
JOR,32,360.0
KAZ,32,1312.0
KEN,32,1397.0
PRK,32,381.0
KOR,32,7814.0
KWT,32,667.0
KGZ,32,81.0
LAO,32,181.0
LVA,32,360.0
LBN,32,355.0
LSO,32,16.0
LBR,32,77.0
LBY,32,273.0
LTU,32,602.0
LUX,32,127.0
MDG,32,596.0
MWI,32,319.0
MYS,32,4718.0
MDV,32,18.0
MLI,32,210.0
MLT,32,77.0
MRT,32,59.0
MUS,32,142.0
MEX,32,3202.0
MNG,32,30.0
MNE,32,138.0
MAR,32,860.0
MOZ,32,521.0
MMR,32,1106.0
NAM,32,70.0
NPL,32,357.0
NZL,32,1140.0
NIC,32,200.0
NER,32,207.0
NGA,32,4717.0
MKD,32,48.0
NOR,32,1069.0
OMN,32,754.0
PAK,32,4842.0
PAN,32,105.0
PNG,32,274.0
PRY,32,208.0
PER,32,1824.0
PHL,32,2505.0
POL,32,5957.0
PRT,32,1977.0
QAT,32,381.0
MDA,32,116.0
ROU,32,2847.0
RUS,32,4272.0
RWA,32,262.0
LCA,32,7.0
WSM,32,5.0
STP,32,1.0
SAU,32,1100.0
SEN,32,224.0
SRB,32,276.0
SLE,32,70.0
SGP,32,1349.0
SVK,32,1118.0
SVN,32,508.0
SLB,32,11.0
SOM,32,453.0
ZAF,32,1498.0
SSD,32,165.0
ESP,32,9803.0
LKA,32,428.0
SDN,32,1000.0
SUR,32,17.0
SWE,32,2192.0
CHE,32,1920.0
SYR,32,504.0
TJK,32,101.0
TZA,32,933.0
THA,32,1705.0
NLD,32,3738.0
GMB,32,14.0
TLS,32,20.0
TGO,32,150.0
TTO,32,46.0
TUN,32,293.0
TUR,32,15448.0
TKM,32,73.0
UGA,32,1339.0
UKR,32,1441.0
ARE,32,882.0
GBR,32,17292.0
URY,32,162.0
UZB,32,509.0
VUT,32,6.0
VEN,32,746.0
VNM,32,2588.0
YEM,32,780.0
ZMB,32,308.0
ZWE,32,342.0
USA,33,102078.0
AFG,33,507.0
ALB,33,65.0
DZA,33,1271.0
AGO,33,616.0
ARG,33,1729.0
ARM,33,55.0
AUS,33,7644.0
AUT,33,1362.0
AZE,33,303.0
BHS,33,45.0
BHR,33,253.0
BGD,33,1605.0
BRB,33,43.0
BLR,33,367.0
BEL,33,3578.0
BLZ,33,7.0
BEN,33,213.0
BTN,33,9.0
BOL,33,226.0
BIH,33,89.0
BWA,33,34.0
BRA,33,6158.0
BRN,33,87.0
BGR,33,825.0
BFA,33,136.0
BDI,33,192.0
CPV,33,19.0
KHM,33,399.0
CMR,33,721.0
CAN,33,9547.0
CAF,33,62.0
TCD,33,231.0
CHL,33,538.0
CHN,33,34682.0
COL,33,2156.0
COM,33,13.0
COD,33,1273.0
COG,33,225.0
CRI,33,210.0
CIV,33,355.0
HRV,33,623.0
CUB,33,356.0
CYP,33,249.0
CZE,33,1936.0
DNK,33,1315.0
DJI,33,23.0
DOM,33,252.0
ECU,33,824.0
EGY,33,4032.0
SLV,33,183.0
GNQ,33,26.0
ERI,33,86.0
EST,33,281.0
SWZ,33,13.0
ETH,33,2400.0
FJI,33,27.0
FIN,33,1170.0
FRA,33,15885.0
GUF,33,15.0
PYF,33,41.0
GAB,33,35.0
GEO,33,421.0
DEU,33,19215.0
GHA,33,581.0
GRC,33,2195.0
GUM,33,16.0
GTM,33,379.0
GIN,33,209.0
GNB,33,25.0
GUY,33,18.0
HTI,33,234.0
HND,33,355.0
HUN,33,1887.0
ISL,33,63.0
IND,33,21694.0
IDN,33,8308.0
IRN,33,2656.0
IRQ,33,2105.0
IRL,33,1151.0
ISR,33,2512.0
ITA,33,14251.0
JAM,33,104.0
JPN,33,22280.0
JOR,33,453.0
KAZ,33,1332.0
KEN,33,1290.0
PRK,33,439.0
KOR,33,6721.0
KWT,33,633.0
KGZ,33,78.0
LAO,33,238.0
LVA,33,384.0
LBN,33,293.0
LSO,33,16.0
LBR,33,73.0
LBY,33,203.0
LTU,33,465.0
LUX,33,114.0
MDG,33,639.0
MWI,33,410.0
MYS,33,4837.0
MDV,33,14.0
MLI,33,230.0
MLT,33,94.0
MRT,33,72.0
MUS,33,158.0
MEX,33,3325.0
MNG,33,29.0
MNE,33,142.0
MAR,33,1038.0
MOZ,33,644.0
MMR,33,975.0
NAM,33,52.0
NPL,33,297.0
NZL,33,1115.0
NIC,33,184.0
NER,33,218.0
NGA,33,4432.0
MKD,33,60.0
NOR,33,1333.0
OMN,33,816.0
PAK,33,4800.0
PAN,33,135.0
PNG,33,257.0
PRY,33,208.0
PER,33,1447.0
PHL,33,3270.0
POL,33,5689.0
PRT,33,2249.0
QAT,33,380.0
MDA,33,133.0
ROU,33,2760.0
RUS,33,4623.0
RWA,33,201.0
LCA,33,6.0
WSM,33,7.0
STP,33,1.0
SAU,33,957.0
SEN,33,212.0
SRB,33,286.0
SLE,33,92.0
SGP,33,1408.0
SVK,33,1108.0
SVN,33,452.0
SLB,33,9.0
SOM,33,341.0
ZAF,33,1524.0
SSD,33,164.0
ESP,33,9211.0
LKA,33,506.0
SDN,33,1193.0
SUR,33,18.0
SWE,33,1552.0
CHE,33,2114.0
SYR,33,835.0
TJK,33,90.0
TZA,33,1040.0
THA,33,1800.0
NLD,33,3851.0
GMB,33,20.0
TLS,33,19.0
TGO,33,149.0
TTO,33,53.0
TUN,33,284.0
TUR,33,15191.0
TKM,33,87.0
UGA,33,1135.0
UKR,33,1313.0
ARE,33,1162.0
GBR,33,19630.0
URY,33,136.0
UZB,33,463.0
VUT,33,5.0
VEN,33,967.0
VNM,33,2938.0
YEM,33,693.0
ZMB,33,259.0
ZWE,33,516.0
USA,34,85660.0
AFG,34,546.0
ALB,34,75.0
DZA,34,1189.0
AGO,34,469.0
ARG,34,1761.0
ARM,34,64.0
AUS,34,7464.0
AUT,34,1556.0
AZE,34,249.0
BHS,34,56.0
BHR,34,232.0
BGD,34,1229.0
BRB,34,41.0
BLR,34,321.0
BEL,34,2767.0
BLZ,34,8.0
BEN,34,204.0
BTN,34,7.0
BOL,34,204.0
BIH,34,91.0
BWA,34,36.0
BRA,34,5662.0
BRN,34,83.0
BGR,34,967.0
BFA,34,281.0
BDI,34,283.0
CPV,34,17.0
KHM,34,436.0
CMR,34,656.0
CAN,34,9878.0
CAF,34,68.0
TCD,34,215.0
CHL,34,554.0
CHN,34,28736.0
COL,34,1838.0
COM,34,11.0
COD,34,1350.0
COG,34,229.0
CRI,34,210.0
CIV,34,468.0
HRV,34,694.0
CUB,34,416.0
CYP,34,244.0
CZE,34,2154.0
DNK,34,1299.0
DJI,34,23.0
DOM,34,223.0
ECU,34,692.0
EGY,34,3691.0
SLV,34,206.0
GNQ,34,23.0
ERI,34,99.0
EST,34,339.0
SWZ,34,14.0
ETH,34,2190.0
FJI,34,22.0
FIN,34,1282.0
FRA,34,15489.0
GUF,34,11.0
PYF,34,40.0
GAB,34,33.0
GEO,34,442.0
DEU,34,18753.0
GHA,34,533.0
GRC,34,2378.0
GUM,34,15.0
GTM,34,349.0
GIN,34,152.0
GNB,34,25.0
GUY,34,16.0
HTI,34,183.0
HND,34,332.0
HUN,34,1900.0
ISL,34,59.0
IND,34,20899.0
IDN,34,8007.0
IRN,34,2612.0
IRQ,34,1894.0
IRL,34,1186.0
ISR,34,2207.0
ITA,34,13550.0
JAM,34,89.0
JPN,34,24176.0
JOR,34,398.0
KAZ,34,1269.0
KEN,34,1350.0
PRK,34,360.0
KOR,34,7485.0
KWT,34,602.0
KGZ,34,85.0
LAO,34,179.0
LVA,34,352.0
LBN,34,288.0
LSO,34,18.0
LBR,34,58.0
LBY,34,251.0
LTU,34,640.0
LUX,34,94.0
MDG,34,556.0
MWI,34,372.0
MYS,34,5116.0
MDV,34,13.0
MLI,34,223.0
MLT,34,98.0
MRT,34,56.0
MUS,34,143.0
MEX,34,4587.0
MNG,34,34.0
MNE,34,143.0
MAR,34,1090.0
MOZ,34,698.0
MMR,34,773.0
NAM,34,54.0
NPL,34,417.0
NZL,34,1050.0
NIC,34,213.0
NER,34,218.0
NGA,34,6065.0
MKD,34,63.0
NOR,34,1415.0
OMN,34,670.0
PAK,34,4439.0
PAN,34,118.0
PNG,34,218.0
PRY,34,180.0
PER,34,1258.0
PHL,34,2638.0
POL,34,5866.0
PRT,34,2271.0
QAT,34,342.0
MDA,34,107.0
ROU,34,2727.0
RUS,34,5098.0
RWA,34,237.0
LCA,34,6.0
WSM,34,6.0
STP,34,1.0
SAU,34,1233.0
SEN,34,187.0
SRB,34,366.0
SLE,34,70.0
SGP,34,1308.0
SVK,34,863.0
SVN,34,471.0
SLB,34,12.0
SOM,34,436.0
ZAF,34,1622.0
SSD,34,159.0
ESP,34,8876.0
LKA,34,408.0
SDN,34,1016.0
SUR,34,20.0
SWE,34,1859.0
CHE,34,1764.0
SYR,34,739.0
TJK,34,103.0
TZA,34,1045.0
THA,34,2093.0
NLD,34,3877.0
GMB,34,12.0
TLS,34,27.0
TGO,34,184.0
TTO,34,49.0
TUN,34,316.0
TUR,34,15588.0
TKM,34,60.0
UGA,34,1368.0
UKR,34,1495.0
ARE,34,1152.0
GBR,34,18483.0
URY,34,143.0
UZB,34,638.0
VUT,34,6.0
VEN,34,895.0
VNM,34,2302.0
YEM,34,771.0
ZMB,34,264.0
ZWE,34,491.0
USA,35,96881.0
AFG,35,662.0
ALB,35,70.0
DZA,35,1002.0
AGO,35,570.0
ARG,35,1522.0
ARM,35,87.0
AUS,35,6511.0
AUT,35,1667.0
AZE,35,209.0
BHS,35,57.0
BHR,35,257.0
BGD,35,1352.0
BRB,35,43.0
BLR,35,377.0
BEL,35,3623.0
BLZ,35,7.0
BEN,35,239.0
BTN,35,9.0
BOL,35,180.0
BIH,35,98.0
BWA,35,40.0
BRA,35,5624.0
BRN,35,85.0
BGR,35,976.0
BFA,35,254.0
BDI,35,233.0
CPV,35,13.0
KHM,35,295.0
CMR,35,626.0
CAN,35,9204.0
CAF,35,80.0
TCD,35,322.0
CHL,35,663.0
CHN,35,31167.0
COL,35,1612.0
COM,35,15.0
COD,35,1066.0
COG,35,210.0
CRI,35,150.0
CIV,35,568.0
HRV,35,598.0
CUB,35,416.0
CYP,35,264.0
CZE,35,2293.0
DNK,35,1428.0
DJI,35,26.0
DOM,35,216.0
ECU,35,694.0
EGY,35,3924.0
SLV,35,139.0
GNQ,35,29.0
ERI,35,98.0
EST,35,293.0
SWZ,35,13.0
ETH,35,3163.0
FJI,35,23.0
FIN,35,1385.0
FRA,35,15674.0
GUF,35,13.0
PYF,35,43.0
GAB,35,34.0
GEO,35,447.0
DEU,35,21641.0
GHA,35,485.0
GRC,35,1995.0
GUM,35,15.0
GTM,35,418.0
GIN,35,180.0
GNB,35,26.0
GUY,35,15.0
HTI,35,186.0
HND,35,278.0
HUN,35,1764.0
ISL,35,63.0
IND,35,20381.0
IDN,35,6398.0
IRN,35,1984.0
IRQ,35,1463.0
IRL,35,1203.0
ISR,35,2324.0
ITA,35,16080.0
JAM,35,111.0
JPN,35,20650.0
JOR,35,354.0
KAZ,35,1430.0
KEN,35,1252.0
PRK,35,451.0
KOR,35,6622.0
KWT,35,657.0
KGZ,35,78.0
LAO,35,241.0
LVA,35,301.0
LBN,35,301.0
LSO,35,16.0
LBR,35,66.0
LBY,35,168.0
LTU,35,688.0
LUX,35,116.0
MDG,35,594.0
MWI,35,429.0
MYS,35,4555.0
MDV,35,15.0
MLI,35,188.0
MLT,35,89.0
MRT,35,62.0
MUS,35,114.0
MEX,35,4245.0
MNG,35,37.0
MNE,35,143.0
MAR,35,999.0
MOZ,35,538.0
MMR,35,820.0
NAM,35,61.0
NPL,35,300.0
NZL,35,1020.0
NIC,35,225.0
NER,35,227.0
NGA,35,5010.0
MKD,35,69.0
NOR,35,1331.0
OMN,35,631.0
PAK,35,5873.0
PAN,35,120.0
PNG,35,222.0
PRY,35,253.0
PER,35,1449.0
PHL,35,2419.0
POL,35,5940.0
PRT,35,2013.0
QAT,35,372.0
MDA,35,113.0
ROU,35,2938.0
RUS,35,4386.0
RWA,35,234.0
LCA,35,8.0
WSM,35,5.0
STP,35,2.0
SAU,35,1103.0
SEN,35,170.0
SRB,35,303.0
SLE,35,82.0
SGP,35,1263.0
SVK,35,1126.0
SVN,35,536.0
SLB,35,12.0
SOM,35,382.0
ZAF,35,1896.0
SSD,35,148.0
ESP,35,9837.0
LKA,35,509.0
SDN,35,1073.0
SUR,35,23.0
SWE,35,2133.0
CHE,35,1745.0
SYR,35,738.0
TJK,35,109.0
TZA,35,826.0
THA,35,2074.0
NLD,35,3667.0
GMB,35,17.0
TLS,35,19.0
TGO,35,178.0
TTO,35,45.0
TUN,35,317.0
TUR,35,16534.0
TKM,35,68.0
UGA,35,1481.0
UKR,35,1559.0
ARE,35,1105.0
GBR,35,19768.0
URY,35,118.0
UZB,35,690.0
VUT,35,6.0
VEN,35,695.0
VNM,35,2382.0
YEM,35,841.0
ZMB,35,202.0
ZWE,35,508.0
USA,36,85506.0
AFG,36,665.0
ALB,36,78.0
DZA,36,1033.0
AGO,36,493.0
ARG,36,1688.0
ARM,36,64.0
AUS,36,6820.0
AUT,36,1625.0
AZE,36,206.0
BHS,36,51.0
BHR,36,244.0
BGD,36,2068.0
BRB,36,50.0
BLR,36,349.0
BEL,36,3464.0
BLZ,36,6.0
BEN,36,203.0
BTN,36,8.0
BOL,36,226.0
BIH,36,88.0
BWA,36,37.0
BRA,36,4257.0
BRN,36,84.0
BGR,36,925.0
BFA,36,170.0
BDI,36,216.0
CPV,36,20.0
KHM,36,273.0
CMR,36,551.0
CAN,36,8763.0
CAF,36,90.0
TCD,36,322.0
CHL,36,575.0
CHN,36,26414.0
COL,36,2347.0
COM,36,12.0
COD,36,1165.0
COG,36,246.0
CRI,36,223.0
CIV,36,491.0
HRV,36,652.0
CUB,36,319.0
CYP,36,278.0
CZE,36,2143.0
DNK,36,1505.0
DJI,36,21.0
DOM,36,276.0
ECU,36,733.0
EGY,36,3565.0
SLV,36,180.0
GNQ,36,25.0
ERI,36,86.0
EST,36,309.0
SWZ,36,16.0
ETH,36,2427.0
FJI,36,23.0
FIN,36,1071.0
FRA,36,13700.0
GUF,36,14.0
PYF,36,39.0
GAB,36,42.0
GEO,36,548.0
DEU,36,20114.0
GHA,36,617.0
GRC,36,2089.0
GUM,36,17.0
GTM,36,439.0
GIN,36,217.0
GNB,36,22.0
GUY,36,19.0
HTI,36,157.0
HND,36,327.0
HUN,36,1927.0
ISL,36,58.0
IND,36,23451.0
IDN,36,7540.0
IRN,36,3104.0
IRQ,36,1731.0
IRL,36,1130.0
ISR,36,2264.0
ITA,36,13134.0
JAM,36,85.0
JPN,36,24431.0
JOR,36,420.0
KAZ,36,1514.0
KEN,36,1739.0
PRK,36,336.0
KOR,36,7115.0
KWT,36,692.0
KGZ,36,80.0
LAO,36,203.0
LVA,36,380.0
LBN,36,356.0
LSO,36,20.0
LBR,36,72.0
LBY,36,264.0
LTU,36,489.0
LUX,36,120.0
MDG,36,713.0
MWI,36,425.0
MYS,36,4260.0
MDV,36,12.0
MLI,36,154.0
MLT,36,95.0
MRT,36,51.0
MUS,36,143.0
MEX,36,3833.0
MNG,36,35.0
MNE,36,124.0
MAR,36,959.0
MOZ,36,599.0
MMR,36,883.0
NAM,36,56.0
NPL,36,354.0
NZL,36,1216.0
NIC,36,217.0
NER,36,285.0
NGA,36,4377.0
MKD,36,52.0
NOR,36,1305.0
OMN,36,827.0
PAK,36,4844.0
PAN,36,125.0
PNG,36,200.0
PRY,36,174.0
PER,36,1405.0
PHL,36,2669.0
POL,36,5936.0
PRT,36,2157.0
QAT,36,364.0
MDA,36,107.0
ROU,36,2421.0
RUS,36,4941.0
RWA,36,217.0
LCA,36,7.0
WSM,36,7.0
STP,36,1.0
SAU,36,1246.0
SEN,36,164.0
SRB,36,462.0
SLE,36,85.0
SGP,36,1304.0
SVK,36,1213.0
SVN,36,506.0
SLB,36,12.0
SOM,36,523.0
ZAF,36,1352.0
SSD,36,122.0
ESP,36,9100.0
LKA,36,356.0
SDN,36,1168.0
SUR,36,20.0
SWE,36,1600.0
CHE,36,1895.0
SYR,36,838.0
TJK,36,88.0
TZA,36,602.0
THA,36,1705.0
NLD,36,4535.0
GMB,36,19.0
TLS,36,21.0
TGO,36,152.0
TTO,36,51.0
TUN,36,337.0
TUR,36,14854.0
TKM,36,76.0
UGA,36,913.0
UKR,36,1588.0
ARE,36,1140.0
GBR,36,19099.0
URY,36,133.0
UZB,36,562.0
VUT,36,6.0
VEN,36,742.0
VNM,36,2631.0
YEM,36,688.0
ZMB,36,265.0
ZWE,36,396.0
USA,37,80272.0
AFG,37,669.0
ALB,37,75.0
DZA,37,1017.0
AGO,37,506.0
ARG,37,1627.0
ARM,37,76.0
AUS,37,7720.0
AUT,37,1398.0
AZE,37,148.0
BHS,37,53.0
BHR,37,206.0
BGD,37,1778.0
BRB,37,42.0
BLR,37,402.0
BEL,37,3533.0
BLZ,37,8.0
BEN,37,178.0
BTN,37,7.0
BOL,37,269.0
BIH,37,80.0
BWA,37,36.0
BRA,37,6572.0
BRN,37,65.0
BGR,37,926.0
BFA,37,240.0
BDI,37,196.0
CPV,37,17.0
KHM,37,362.0
CMR,37,514.0
CAN,37,8260.0
CAF,37,109.0
TCD,37,343.0
CHL,37,563.0
CHN,37,25792.0
COL,37,1839.0
COM,37,11.0
COD,37,1297.0
COG,37,237.0
CRI,37,217.0
CIV,37,487.0
HRV,37,680.0
CUB,37,342.0
CYP,37,256.0
CZE,37,1779.0
DNK,37,1185.0
DJI,37,20.0
DOM,37,277.0
ECU,37,612.0
EGY,37,4410.0
SLV,37,179.0
GNQ,37,23.0
ERI,37,110.0
EST,37,292.0
SWZ,37,12.0
ETH,37,2305.0
FJI,37,31.0
FIN,37,1119.0
FRA,37,16547.0
GUF,37,14.0
PYF,37,42.0
GAB,37,45.0
GEO,37,495.0
DEU,37,17812.0
GHA,37,652.0
GRC,37,2169.0
GUM,37,15.0
GTM,37,429.0
GIN,37,113.0
GNB,37,27.0
GUY,37,19.0
HTI,37,262.0
HND,37,360.0
HUN,37,1862.0
ISL,37,62.0
IND,37,22208.0
IDN,37,7919.0
IRN,37,2471.0
IRQ,37,1937.0
IRL,37,1222.0
ISR,37,2217.0
ITA,37,14423.0
JAM,37,94.0
JPN,37,22048.0
JOR,37,454.0
KAZ,37,1438.0
KEN,37,1476.0
PRK,37,440.0
KOR,37,7488.0
KWT,37,664.0
KGZ,37,85.0
LAO,37,242.0
LVA,37,371.0
LBN,37,341.0
LSO,37,15.0
LBR,37,73.0
LBY,37,262.0
LTU,37,566.0
LUX,37,112.0
MDG,37,661.0
MWI,37,219.0
MYS,37,4072.0
MDV,37,17.0
MLI,37,236.0
MLT,37,101.0
MRT,37,65.0
MUS,37,140.0
MEX,37,3496.0
MNG,37,32.0
MNE,37,143.0
MAR,37,1361.0
MOZ,37,600.0
MMR,37,1095.0
NAM,37,51.0
NPL,37,305.0
NZL,37,1138.0
NIC,37,207.0
NER,37,287.0
NGA,37,4367.0
MKD,37,63.0
NOR,37,1471.0
OMN,37,690.0
PAK,37,5125.0
PAN,37,134.0
PNG,37,294.0
PRY,37,198.0
PER,37,1285.0
PHL,37,2907.0
POL,37,5806.0
PRT,37,2221.0
QAT,37,418.0
MDA,37,104.0
ROU,37,2073.0
RUS,37,3857.0
RWA,37,254.0
LCA,37,6.0
WSM,37,7.0
STP,37,1.0
SAU,37,1206.0
SEN,37,175.0
SRB,37,367.0
SLE,37,90.0
SGP,37,1538.0
SVK,37,1038.0
SVN,37,539.0
SLB,37,11.0
SOM,37,387.0
ZAF,37,1584.0
SSD,37,116.0
ESP,37,10102.0
LKA,37,363.0
SDN,37,957.0
SUR,37,19.0
SWE,37,1965.0
CHE,37,1606.0
SYR,37,781.0
TJK,37,96.0
TZA,37,915.0
THA,37,2391.0
