ISO,quality,scenario,xi_qp
GHA,3.0,26,1
KEN,1.0,26,1
KEN,2.0,26,1
KEN,3.0,26,1
MDG,1.0,26,1
MDG,2.0,26,0
MDG,3.0,26,1
MRT,1.0,26,1
MRT,2.0,26,0
MRT,3.0,26,1
MAR,1.0,26,1
MAR,2.0,26,1
MAR,3.0,26,1
NGA,1.0,26,1
NGA,2.0,26,1
NGA,3.0,26,1
ZAF,1.0,26,1
ZAF,2.0,26,1
ZAF,3.0,26,1
SDN,1.0,26,1
SDN,2.0,26,1
SDN,3.0,26,1
TUN,1.0,26,1
TUN,2.0,26,1
TUN,3.0,26,1
ZWE,1.0,26,1
ZWE,2.0,26,1
ZWE,3.0,26,1
CHN,1.0,26,1
CHN,2.0,26,1
CHN,3.0,26,1
IND,1.0,26,1
IND,2.0,26,1
IND,3.0,26,1
IDN,1.0,26,1
IDN,2.0,26,1
IDN,3.0,26,1
JPN,1.0,26,1
JPN,2.0,26,1
JPN,3.0,26,1
KOR,1.0,26,1
KOR,2.0,26,1
KOR,3.0,26,1
MYS,1.0,26,1
MYS,2.0,26,1
MYS,3.0,26,1
MMR,1.0,26,1
MMR,2.0,26,1
MMR,3.0,26,1
PAK,1.0,26,1
PAK,2.0,26,1
PAK,3.0,26,1
PHL,1.0,26,0
PHL,2.0,26,1
PHL,3.0,26,1
LKA,1.0,26,1
LKA,2.0,26,1
LKA,3.0,26,1
THA,1.0,26,1
THA,2.0,26,1
THA,3.0,26,1
VNM,1.0,26,1
VNM,2.0,26,1
VNM,3.0,26,1
AUT,1.0,26,1
AUT,2.0,26,1
AUT,3.0,26,1
BEL,1.0,26,1
BEL,2.0,26,1
BEL,3.0,26,1
FRA,1.0,26,1
FRA,2.0,26,1
FRA,3.0,26,1
DEU,1.0,26,1
DEU,2.0,26,1
DEU,3.0,26,1
GRC,1.0,26,1
GRC,2.0,26,1
GRC,3.0,26,1
IRL,1.0,26,0
IRL,2.0,26,1
IRL,3.0,26,1
ITA,1.0,26,0
ITA,2.0,26,1
ITA,3.0,26,1
PRT,1.0,26,1
PRT,2.0,26,1
PRT,3.0,26,1
RUS,1.0,26,1
RUS,2.0,26,1
RUS,3.0,26,1
ESP,1.0,26,1
ESP,2.0,26,1
ESP,3.0,26,1
CHE,1.0,26,1
CHE,2.0,26,1
CHE,3.0,26,1
NLD,1.0,26,1
NLD,2.0,26,1
NLD,3.0,26,1
GBR,1.0,26,1
GBR,2.0,26,1
GBR,3.0,26,1
USA,1.0,26,1
USA,2.0,26,1
USA,3.0,26,1
CAN,1.0,26,1
CAN,2.0,26,1
CAN,3.0,26,1
CRI,1.0,26,1
CRI,2.0,26,1
CRI,3.0,26,1
DOM,1.0,26,1
DOM,2.0,26,1
DOM,3.0,26,1
SLV,1.0,26,1
SLV,2.0,26,1
SLV,3.0,26,1
GTM,1.0,26,1
GTM,2.0,26,1
GTM,3.0,26,1
HND,1.0,26,1
HND,2.0,26,1
HND,3.0,26,1
MEX,1.0,26,1
MEX,2.0,26,1
MEX,3.0,26,1
NIC,1.0,26,1
NIC,2.0,26,1
NIC,3.0,26,1
PAN,1.0,26,1
PAN,2.0,26,1
PAN,3.0,26,1
AUS,1.0,26,1
AUS,2.0,26,1
AUS,3.0,26,1
NZL,1.0,26,1
NZL,2.0,26,1
NZL,3.0,26,1
PNG,1.0,26,1
PNG,2.0,26,1
PNG,3.0,26,1
ARG,1.0,26,1
ARG,2.0,26,1
ARG,3.0,26,1
BOL,1.0,26,1
BOL,2.0,26,1
BOL,3.0,26,1
BRA,1.0,26,1
BRA,2.0,26,1
BRA,3.0,26,1
CHL,1.0,26,1
CHL,2.0,26,1
CHL,3.0,26,1
COL,1.0,26,1
COL,2.0,26,1
COL,3.0,26,1
ECU,1.0,26,1
ECU,2.0,26,1
ECU,3.0,26,1
PRY,1.0,26,1
PRY,2.0,26,1
PRY,3.0,26,1
PER,1.0,26,1
PER,2.0,26,1
PER,3.0,26,1
URY,1.0,26,1
URY,2.0,26,1
URY,3.0,26,1
DZA,1.0,27,1
DZA,2.0,27,1
DZA,3.0,27,1
AGO,1.0,27,1
AGO,2.0,27,1
AGO,3.0,27,1
EGY,1.0,27,1
EGY,2.0,27,1
EGY,3.0,27,1
GHA,1.0,27,1
GHA,2.0,27,1
GHA,3.0,27,1
KEN,1.0,27,1
KEN,2.0,27,1
KEN,3.0,27,1
MDG,1.0,27,1
MDG,2.0,27,1
MDG,3.0,27,1
MRT,1.0,27,1
MRT,2.0,27,1
MRT,3.0,27,1
MAR,1.0,27,1
MAR,2.0,27,1
MAR,3.0,27,1
NGA,1.0,27,1
NGA,2.0,27,1
NGA,3.0,27,1
ZAF,1.0,27,1
ZAF,2.0,27,1
ZAF,3.0,27,1
SDN,1.0,27,0
SDN,2.0,27,1
SDN,3.0,27,1
TUN,1.0,27,1
TUN,2.0,27,1
TUN,3.0,27,1
ZWE,1.0,27,1
ZWE,2.0,27,1
ZWE,3.0,27,1
CHN,1.0,27,1
CHN,2.0,27,1
CHN,3.0,27,1
IND,1.0,27,1
IND,2.0,27,1
IND,3.0,27,1
IDN,1.0,27,1
IDN,2.0,27,1
IDN,3.0,27,1
JPN,1.0,27,1
JPN,2.0,27,1
JPN,3.0,27,1
KOR,1.0,27,1
KOR,2.0,27,1
KOR,3.0,27,1
MYS,1.0,27,1
MYS,2.0,27,1
MYS,3.0,27,1
MMR,1.0,27,1
MMR,2.0,27,1
MMR,3.0,27,1
PAK,1.0,27,1
PAK,2.0,27,1
PAK,3.0,27,1
PHL,1.0,27,1
PHL,2.0,27,1
PHL,3.0,27,1
LKA,1.0,27,1
LKA,2.0,27,1
LKA,3.0,27,1
THA,1.0,27,1
THA,2.0,27,1
THA,3.0,27,1
VNM,1.0,27,1
VNM,2.0,27,1
VNM,3.0,27,1
AUT,1.0,27,1
AUT,2.0,27,1
AUT,3.0,27,1
BEL,1.0,27,1
BEL,2.0,27,1
BEL,3.0,27,1
FRA,1.0,27,1
FRA,2.0,27,1
FRA,3.0,27,1
DEU,1.0,27,1
DEU,2.0,27,1
DEU,3.0,27,1
GRC,1.0,27,1
GRC,2.0,27,1
GRC,3.0,27,1
IRL,1.0,27,1
IRL,2.0,27,1
IRL,3.0,27,1
ITA,1.0,27,1
ITA,2.0,27,1
ITA,3.0,27,1
PRT,1.0,27,1
PRT,2.0,27,1
PRT,3.0,27,1
RUS,1.0,27,1
RUS,2.0,27,1
RUS,3.0,27,1
ESP,1.0,27,1
ESP,2.0,27,1
ESP,3.0,27,1
CHE,1.0,27,1
CHE,2.0,27,1
CHE,3.0,27,1
NLD,1.0,27,1
NLD,2.0,27,0
NLD,3.0,27,1
GBR,1.0,27,1
GBR,2.0,27,1
GBR,3.0,27,1
USA,1.0,27,1
USA,2.0,27,1
USA,3.0,27,1
CAN,1.0,27,1
CAN,2.0,27,1
CAN,3.0,27,1
CRI,1.0,27,1
CRI,2.0,27,1
CRI,3.0,27,1
DOM,1.0,27,1
DOM,2.0,27,1
DOM,3.0,27,1
SLV,1.0,27,1
SLV,2.0,27,0
SLV,3.0,27,1
GTM,1.0,27,0
GTM,2.0,27,1
GTM,3.0,27,1
HND,1.0,27,1
HND,2.0,27,1
HND,3.0,27,1
MEX,1.0,27,1
MEX,2.0,27,1
MEX,3.0,27,1
NIC,1.0,27,1
NIC,2.0,27,1
NIC,3.0,27,1
PAN,1.0,27,1
PAN,2.0,27,1
PAN,3.0,27,1
AUS,1.0,27,1
AUS,2.0,27,1
AUS,3.0,27,1
NZL,1.0,27,1
NZL,2.0,27,1
NZL,3.0,27,1
PNG,1.0,27,1
PNG,2.0,27,1
PNG,3.0,27,1
ARG,1.0,27,1
ARG,2.0,27,1
ARG,3.0,27,1
BOL,1.0,27,1
BOL,2.0,27,1
BOL,3.0,27,1
BRA,1.0,27,1
BRA,2.0,27,1
BRA,3.0,27,1
CHL,1.0,27,1
CHL,2.0,27,1
CHL,3.0,27,1
COL,1.0,27,1
COL,2.0,27,1
COL,3.0,27,1
ECU,1.0,27,1
ECU,2.0,27,1
ECU,3.0,27,1
PRY,1.0,27,0
PRY,2.0,27,1
PRY,3.0,27,1
PER,1.0,27,1
PER,2.0,27,1
PER,3.0,27,1
URY,1.0,27,1
URY,2.0,27,1
URY,3.0,27,1
DZA,1.0,28,1
DZA,2.0,28,1
DZA,3.0,28,1
AGO,1.0,28,1
AGO,2.0,28,1
AGO,3.0,28,1
EGY,1.0,28,1
EGY,2.0,28,1
EGY,3.0,28,1
GHA,1.0,28,1
GHA,2.0,28,1
GHA,3.0,28,1
KEN,1.0,28,1
KEN,2.0,28,1
KEN,3.0,28,1
MDG,1.0,28,1
MDG,2.0,28,1
MDG,3.0,28,1
MRT,1.0,28,1
MRT,2.0,28,1
MRT,3.0,28,1
MAR,1.0,28,1
MAR,2.0,28,1
MAR,3.0,28,1
NGA,1.0,28,1
NGA,2.0,28,1
NGA,3.0,28,1
ZAF,1.0,28,1
ZAF,2.0,28,1
ZAF,3.0,28,1
SDN,1.0,28,0
SDN,2.0,28,1
SDN,3.0,28,1
TUN,1.0,28,1
TUN,2.0,28,1
TUN,3.0,28,1
ZWE,1.0,28,1
ZWE,2.0,28,1
ZWE,3.0,28,1
CHN,1.0,28,1
CHN,2.0,28,1
CHN,3.0,28,1
IND,1.0,28,1
IND,2.0,28,1
IND,3.0,28,1
IDN,1.0,28,1
IDN,2.0,28,1
IDN,3.0,28,1
JPN,1.0,28,1
JPN,2.0,28,1
JPN,3.0,28,1
KOR,1.0,28,1
KOR,2.0,28,1
KOR,3.0,28,1
MYS,1.0,28,1
MYS,2.0,28,1
MYS,3.0,28,1
MMR,1.0,28,1
MMR,2.0,28,1
MMR,3.0,28,1
PAK,1.0,28,1
PAK,2.0,28,1
PAK,3.0,28,1
PHL,1.0,28,1
PHL,2.0,28,1
PHL,3.0,28,1
LKA,1.0,28,1
LKA,2.0,28,1
LKA,3.0,28,1
THA,1.0,28,1
THA,2.0,28,1
THA,3.0,28,1
VNM,1.0,28,1
VNM,2.0,28,1
VNM,3.0,28,1
AUT,1.0,28,1
AUT,2.0,28,0
AUT,3.0,28,1
BEL,1.0,28,1
BEL,2.0,28,1
BEL,3.0,28,1
FRA,1.0,28,1
FRA,2.0,28,1
FRA,3.0,28,1
DEU,1.0,28,1
DEU,2.0,28,1
DEU,3.0,28,1
GRC,1.0,28,1
GRC,2.0,28,1
GRC,3.0,28,1
IRL,1.0,28,1
IRL,2.0,28,1
IRL,3.0,28,1
ITA,1.0,28,1
ITA,2.0,28,1
ITA,3.0,28,1
PRT,1.0,28,0
PRT,2.0,28,1
PRT,3.0,28,1
RUS,1.0,28,1
RUS,2.0,28,1
RUS,3.0,28,1
ESP,1.0,28,1
ESP,2.0,28,1
ESP,3.0,28,1
CHE,1.0,28,1
CHE,2.0,28,0
CHE,3.0,28,1
NLD,1.0,28,1
NLD,2.0,28,1
NLD,3.0,28,1
GBR,1.0,28,1
GBR,2.0,28,1
GBR,3.0,28,1
USA,1.0,28,1
USA,2.0,28,1
USA,3.0,28,1
CAN,1.0,28,1
CAN,2.0,28,1
CAN,3.0,28,1
CRI,1.0,28,1
CRI,2.0,28,1
CRI,3.0,28,1
DOM,1.0,28,1
DOM,2.0,28,1
DOM,3.0,28,1
SLV,1.0,28,1
SLV,2.0,28,1
SLV,3.0,28,1
GTM,1.0,28,1
GTM,2.0,28,1
GTM,3.0,28,1
HND,1.0,28,1
HND,2.0,28,1
HND,3.0,28,1
MEX,1.0,28,1
MEX,2.0,28,1
MEX,3.0,28,1
NIC,1.0,28,1
NIC,2.0,28,1
NIC,3.0,28,1
PAN,1.0,28,0
PAN,2.0,28,1
PAN,3.0,28,1
AUS,1.0,28,1
AUS,2.0,28,1
AUS,3.0,28,1
NZL,1.0,28,1
NZL,2.0,28,1
NZL,3.0,28,1
PNG,1.0,28,1
PNG,2.0,28,1
PNG,3.0,28,1
ARG,1.0,28,1
ARG,2.0,28,1
ARG,3.0,28,1
BOL,1.0,28,1
BOL,2.0,28,1
BOL,3.0,28,1
BRA,1.0,28,1
BRA,2.0,28,1
BRA,3.0,28,1
CHL,1.0,28,1
CHL,2.0,28,1
CHL,3.0,28,1
COL,1.0,28,1
COL,2.0,28,1
COL,3.0,28,1
ECU,1.0,28,1
ECU,2.0,28,1
ECU,3.0,28,1
PRY,1.0,28,1
PRY,2.0,28,1
PRY,3.0,28,1
PER,1.0,28,1
PER,2.0,28,1
PER,3.0,28,1
URY,1.0,28,1
URY,2.0,28,1
URY,3.0,28,1
DZA,1.0,29,1
DZA,2.0,29,1
DZA,3.0,29,1
AGO,1.0,29,1
AGO,2.0,29,1
AGO,3.0,29,1
EGY,1.0,29,1
EGY,2.0,29,1
EGY,3.0,29,1
GHA,1.0,29,1
GHA,2.0,29,1
GHA,3.0,29,1
KEN,1.0,29,1
KEN,2.0,29,1
KEN,3.0,29,1
MDG,1.0,29,1
MDG,2.0,29,1
MDG,3.0,29,1
MRT,1.0,29,1
MRT,2.0,29,1
MRT,3.0,29,1
MAR,1.0,29,1
MAR,2.0,29,1
MAR,3.0,29,1
NGA,1.0,29,1
NGA,2.0,29,1
NGA,3.0,29,1
ZAF,1.0,29,1
ZAF,2.0,29,1
ZAF,3.0,29,1
SDN,1.0,29,1
SDN,2.0,29,0
SDN,3.0,29,1
TUN,1.0,29,1
TUN,2.0,29,0
TUN,3.0,29,1
ZWE,1.0,29,1
ZWE,2.0,29,1
ZWE,3.0,29,1
CHN,1.0,29,1
CHN,2.0,29,1
CHN,3.0,29,1
IND,1.0,29,1
IND,2.0,29,1
IND,3.0,29,1
IDN,1.0,29,1
IDN,2.0,29,1
IDN,3.0,29,1
JPN,1.0,29,1
JPN,2.0,29,1
JPN,3.0,29,1
KOR,1.0,29,1
KOR,2.0,29,1
KOR,3.0,29,1
MYS,1.0,29,1
MYS,2.0,29,0
MYS,3.0,29,1
MMR,1.0,29,1
MMR,2.0,29,1
MMR,3.0,29,1
PAK,1.0,29,1
PAK,2.0,29,1
PAK,3.0,29,1
PHL,1.0,29,1
PHL,2.0,29,1
PHL,3.0,29,1
LKA,1.0,29,1
LKA,2.0,29,1
LKA,3.0,29,1
THA,1.0,29,1
THA,2.0,29,1
THA,3.0,29,1
VNM,1.0,29,1
VNM,2.0,29,1
VNM,3.0,29,1
AUT,1.0,29,0
AUT,2.0,29,1
AUT,3.0,29,1
BEL,1.0,29,1
BEL,2.0,29,1
BEL,3.0,29,1
FRA,1.0,29,1
FRA,2.0,29,1
FRA,3.0,29,1
DEU,1.0,29,1
DEU,2.0,29,1
DEU,3.0,29,1
GRC,1.0,29,1
GRC,2.0,29,1
GRC,3.0,29,1
IRL,1.0,29,1
IRL,2.0,29,1
IRL,3.0,29,1
ITA,1.0,29,1
ITA,2.0,29,1
ITA,3.0,29,1
PRT,1.0,29,1
PRT,2.0,29,1
PRT,3.0,29,1
RUS,1.0,29,1
RUS,2.0,29,1
RUS,3.0,29,1
ESP,1.0,29,1
ESP,2.0,29,1
ESP,3.0,29,1
CHE,1.0,29,1
CHE,2.0,29,1
CHE,3.0,29,1
NLD,1.0,29,1
NLD,2.0,29,1
NLD,3.0,29,1
GBR,1.0,29,1
GBR,2.0,29,1
GBR,3.0,29,1
USA,1.0,29,1
USA,2.0,29,1
USA,3.0,29,1
CAN,1.0,29,1
CAN,2.0,29,1
CAN,3.0,29,1
CRI,1.0,29,1
CRI,2.0,29,1
CRI,3.0,29,1
DOM,1.0,29,1
DOM,2.0,29,1
DOM,3.0,29,1
SLV,1.0,29,1
SLV,2.0,29,1
SLV,3.0,29,1
GTM,1.0,29,1
GTM,2.0,29,1
GTM,3.0,29,1
HND,1.0,29,1
HND,2.0,29,1
HND,3.0,29,1
MEX,1.0,29,1
MEX,2.0,29,1
MEX,3.0,29,1
NIC,1.0,29,0
NIC,2.0,29,1
NIC,3.0,29,1
PAN,1.0,29,1
PAN,2.0,29,1
PAN,3.0,29,1
AUS,1.0,29,1
AUS,2.0,29,1
AUS,3.0,29,1
NZL,1.0,29,1
NZL,2.0,29,1
NZL,3.0,29,1
PNG,1.0,29,1
PNG,2.0,29,1
PNG,3.0,29,1
ARG,1.0,29,1
ARG,2.0,29,1
ARG,3.0,29,1
BOL,1.0,29,1
BOL,2.0,29,1
BOL,3.0,29,1
BRA,1.0,29,1
BRA,2.0,29,1
BRA,3.0,29,1
CHL,1.0,29,1
CHL,2.0,29,1
CHL,3.0,29,1
COL,1.0,29,1
COL,2.0,29,1
COL,3.0,29,1
ECU,1.0,29,1
ECU,2.0,29,1
ECU,3.0,29,1
PRY,1.0,29,1
PRY,2.0,29,1
PRY,3.0,29,1
PER,1.0,29,1
PER,2.0,29,1
PER,3.0,29,1
URY,1.0,29,1
URY,2.0,29,1
URY,3.0,29,1
DZA,1.0,30,1
DZA,2.0,30,1
DZA,3.0,30,1
AGO,1.0,30,1
AGO,2.0,30,1
AGO,3.0,30,1
EGY,1.0,30,1
EGY,2.0,30,1
EGY,3.0,30,1
GHA,1.0,30,1
GHA,2.0,30,1
GHA,3.0,30,0
KEN,1.0,30,0
KEN,2.0,30,1
KEN,3.0,30,1
MDG,1.0,30,1
MDG,2.0,30,1
MDG,3.0,30,1
MRT,1.0,30,1
MRT,2.0,30,1
MRT,3.0,30,1
MAR,1.0,30,1
MAR,2.0,30,1
MAR,3.0,30,1
NGA,1.0,30,1
NGA,2.0,30,1
NGA,3.0,30,1
ZAF,1.0,30,1
ZAF,2.0,30,1
ZAF,3.0,30,1
SDN,1.0,30,1
SDN,2.0,30,1
SDN,3.0,30,1
TUN,1.0,30,0
TUN,2.0,30,1
TUN,3.0,30,1
ZWE,1.0,30,1
ZWE,2.0,30,1
ZWE,3.0,30,1
CHN,1.0,30,1
CHN,2.0,30,1
CHN,3.0,30,1
IND,1.0,30,0
IND,2.0,30,1
IND,3.0,30,1
IDN,1.0,30,1
IDN,2.0,30,1
IDN,3.0,30,1
JPN,1.0,30,1
JPN,2.0,30,1
JPN,3.0,30,1
KOR,1.0,30,0
KOR,2.0,30,1
KOR,3.0,30,1
MYS,1.0,30,1
MYS,2.0,30,1
MYS,3.0,30,1
MMR,1.0,30,1
MMR,2.0,30,1
MMR,3.0,30,1
PAK,1.0,30,1
PAK,2.0,30,1
PAK,3.0,30,1
PHL,1.0,30,1
PHL,2.0,30,1
PHL,3.0,30,1
LKA,1.0,30,1
LKA,2.0,30,1
LKA,3.0,30,1
THA,1.0,30,1
THA,2.0,30,1
THA,3.0,30,1
VNM,1.0,30,1
VNM,2.0,30,1
VNM,3.0,30,1
AUT,1.0,30,1
AUT,2.0,30,1
AUT,3.0,30,1
BEL,1.0,30,1
BEL,2.0,30,1
BEL,3.0,30,1
FRA,1.0,30,1
FRA,2.0,30,1
FRA,3.0,30,1
DEU,1.0,30,1
DEU,2.0,30,1
DEU,3.0,30,1
GRC,1.0,30,1
GRC,2.0,30,1
GRC,3.0,30,1
IRL,1.0,30,1
IRL,2.0,30,1
IRL,3.0,30,1
ITA,1.0,30,1
ITA,2.0,30,1
ITA,3.0,30,1
PRT,1.0,30,1
PRT,2.0,30,1
PRT,3.0,30,1
RUS,1.0,30,1
RUS,2.0,30,1
RUS,3.0,30,1
ESP,1.0,30,1
ESP,2.0,30,1
ESP,3.0,30,1
CHE,1.0,30,1
CHE,2.0,30,1
CHE,3.0,30,1
NLD,1.0,30,0
NLD,2.0,30,1
NLD,3.0,30,1
GBR,1.0,30,1
GBR,2.0,30,1
GBR,3.0,30,1
USA,1.0,30,1
USA,2.0,30,1
USA,3.0,30,1
CAN,1.0,30,1
CAN,2.0,30,1
CAN,3.0,30,1
CRI,1.0,30,1
CRI,2.0,30,1
CRI,3.0,30,1
DOM,1.0,30,1
DOM,2.0,30,1
DOM,3.0,30,1
SLV,1.0,30,1
SLV,2.0,30,1
SLV,3.0,30,1
GTM,1.0,30,1
GTM,2.0,30,1
GTM,3.0,30,1
HND,1.0,30,1
HND,2.0,30,1
HND,3.0,30,1
MEX,1.0,30,1
MEX,2.0,30,1
MEX,3.0,30,1
NIC,1.0,30,1
NIC,2.0,30,1
NIC,3.0,30,1
PAN,1.0,30,1
PAN,2.0,30,1
PAN,3.0,30,1
AUS,1.0,30,1
AUS,2.0,30,1
AUS,3.0,30,1
NZL,1.0,30,1
NZL,2.0,30,1
NZL,3.0,30,1
PNG,1.0,30,1
PNG,2.0,30,1
PNG,3.0,30,1
ARG,1.0,30,1
ARG,2.0,30,1
ARG,3.0,30,1
BOL,1.0,30,1
BOL,2.0,30,1
BOL,3.0,30,1
BRA,1.0,30,1
BRA,2.0,30,1
BRA,3.0,30,1
CHL,1.0,30,1
CHL,2.0,30,1
CHL,3.0,30,1
COL,1.0,30,1
COL,2.0,30,1
COL,3.0,30,1
ECU,1.0,30,1
ECU,2.0,30,1
ECU,3.0,30,1
PRY,1.0,30,1
PRY,2.0,30,1
PRY,3.0,30,1
PER,1.0,30,1
PER,2.0,30,1
PER,3.0,30,1
URY,1.0,30,1
URY,2.0,30,1
URY,3.0,30,1
DZA,1.0,31,1
DZA,2.0,31,1
DZA,3.0,31,1
AGO,1.0,31,1
AGO,2.0,31,1
AGO,3.0,31,1
EGY,1.0,31,1
EGY,2.0,31,1
EGY,3.0,31,1
GHA,1.0,31,1
GHA,2.0,31,1
GHA,3.0,31,1
KEN,1.0,31,1
KEN,2.0,31,1
KEN,3.0,31,1
MDG,1.0,31,1
MDG,2.0,31,1
MDG,3.0,31,1
MRT,1.0,31,0
MRT,2.0,31,1
MRT,3.0,31,1
MAR,1.0,31,1
MAR,2.0,31,1
MAR,3.0,31,1
NGA,1.0,31,1
NGA,2.0,31,1
NGA,3.0,31,1
ZAF,1.0,31,1
ZAF,2.0,31,1
ZAF,3.0,31,1
SDN,1.0,31,1
SDN,2.0,31,1
SDN,3.0,31,1
TUN,1.0,31,1
TUN,2.0,31,1
TUN,3.0,31,1
ZWE,1.0,31,1
ZWE,2.0,31,1
ZWE,3.0,31,1
CHN,1.0,31,1
CHN,2.0,31,1
CHN,3.0,31,1
IND,1.0,31,1
IND,2.0,31,1
IND,3.0,31,1
IDN,1.0,31,1
IDN,2.0,31,1
IDN,3.0,31,1
JPN,1.0,31,1
JPN,2.0,31,1
JPN,3.0,31,1
KOR,1.0,31,1
KOR,2.0,31,1
KOR,3.0,31,1
MYS,1.0,31,1
MYS,2.0,31,1
MYS,3.0,31,1
MMR,1.0,31,1
MMR,2.0,31,1
MMR,3.0,31,1
PAK,1.0,31,1
PAK,2.0,31,1
PAK,3.0,31,1
PHL,1.0,31,1
PHL,2.0,31,1
PHL,3.0,31,1
LKA,1.0,31,1
LKA,2.0,31,1
LKA,3.0,31,1
THA,1.0,31,1
THA,2.0,31,1
THA,3.0,31,1
VNM,1.0,31,1
VNM,2.0,31,1
VNM,3.0,31,1
AUT,1.0,31,1
AUT,2.0,31,1
AUT,3.0,31,1
BEL,1.0,31,1
BEL,2.0,31,1
BEL,3.0,31,1
FRA,1.0,31,1
FRA,2.0,31,1
FRA,3.0,31,1
DEU,1.0,31,1
DEU,2.0,31,1
DEU,3.0,31,1
GRC,1.0,31,1
GRC,2.0,31,1
GRC,3.0,31,1
IRL,1.0,31,1
IRL,2.0,31,1
IRL,3.0,31,1
ITA,1.0,31,1
ITA,2.0,31,1
ITA,3.0,31,1
PRT,1.0,31,1
PRT,2.0,31,1
PRT,3.0,31,1
RUS,1.0,31,1
RUS,2.0,31,1
RUS,3.0,31,1
ESP,1.0,31,1
ESP,2.0,31,1
ESP,3.0,31,1
CHE,1.0,31,1
CHE,2.0,31,1
CHE,3.0,31,1
NLD,1.0,31,1
NLD,2.0,31,1
NLD,3.0,31,1
GBR,1.0,31,1
GBR,2.0,31,1
GBR,3.0,31,1
USA,1.0,31,0
USA,2.0,31,1
USA,3.0,31,1
CAN,1.0,31,1
CAN,2.0,31,1
CAN,3.0,31,1
CRI,1.0,31,1
CRI,2.0,31,1
CRI,3.0,31,1
DOM,1.0,31,1
DOM,2.0,31,1
DOM,3.0,31,1
SLV,1.0,31,1
SLV,2.0,31,1
SLV,3.0,31,1
GTM,1.0,31,1
GTM,2.0,31,1
GTM,3.0,31,1
HND,1.0,31,1
HND,2.0,31,1
HND,3.0,31,1
MEX,1.0,31,1
MEX,2.0,31,1
MEX,3.0,31,1
NIC,1.0,31,1
NIC,2.0,31,1
NIC,3.0,31,1
PAN,1.0,31,1
PAN,2.0,31,1
PAN,3.0,31,1
AUS,1.0,31,1
AUS,2.0,31,1
AUS,3.0,31,1
NZL,1.0,31,1
NZL,2.0,31,1
NZL,3.0,31,1
PNG,1.0,31,1
PNG,2.0,31,1
PNG,3.0,31,1
ARG,1.0,31,1
ARG,2.0,31,1
ARG,3.0,31,1
BOL,1.0,31,1
BOL,2.0,31,1
BOL,3.0,31,1
BRA,1.0,31,1
BRA,2.0,31,1
BRA,3.0,31,1
CHL,1.0,31,1
CHL,2.0,31,1
CHL,3.0,31,1
COL,1.0,31,0
COL,2.0,31,1
COL,3.0,31,1
ECU,1.0,31,1
ECU,2.0,31,1
ECU,3.0,31,1
PRY,1.0,31,1
PRY,2.0,31,1
PRY,3.0,31,1
PER,1.0,31,1
PER,2.0,31,1
PER,3.0,31,1
URY,1.0,31,1
URY,2.0,31,1
URY,3.0,31,0
DZA,1.0,32,1
DZA,2.0,32,1
DZA,3.0,32,1
AGO,1.0,32,1
AGO,2.0,32,1
AGO,3.0,32,1
EGY,1.0,32,1
EGY,2.0,32,1
EGY,3.0,32,1
GHA,1.0,32,1
GHA,2.0,32,1
GHA,3.0,32,1
KEN,1.0,32,1
KEN,2.0,32,1
KEN,3.0,32,1
MDG,1.0,32,1
MDG,2.0,32,1
MDG,3.0,32,1
MRT,1.0,32,1
MRT,2.0,32,1
MRT,3.0,32,1
MAR,1.0,32,1
MAR,2.0,32,1
MAR,3.0,32,1
NGA,1.0,32,1
NGA,2.0,32,1
NGA,3.0,32,1
ZAF,1.0,32,1
ZAF,2.0,32,1
ZAF,3.0,32,1
SDN,1.0,32,1
SDN,2.0,32,1
SDN,3.0,32,1
TUN,1.0,32,1
TUN,2.0,32,1
TUN,3.0,32,1
ZWE,1.0,32,1
ZWE,2.0,32,1
ZWE,3.0,32,1
CHN,1.0,32,0
CHN,2.0,32,1
CHN,3.0,32,1
IND,1.0,32,1
IND,2.0,32,1
IND,3.0,32,1
IDN,1.0,32,1
IDN,2.0,32,1
IDN,3.0,32,1
JPN,1.0,32,1
JPN,2.0,32,1
JPN,3.0,32,1
KOR,1.0,32,1
KOR,2.0,32,1
KOR,3.0,32,1
MYS,1.0,32,1
MYS,2.0,32,1
MYS,3.0,32,1
MMR,1.0,32,1
MMR,2.0,32,1
MMR,3.0,32,1
PAK,1.0,32,1
PAK,2.0,32,1
PAK,3.0,32,1
PHL,1.0,32,1
PHL,2.0,32,1
PHL,3.0,32,1
LKA,1.0,32,1
LKA,2.0,32,1
LKA,3.0,32,1
THA,1.0,32,1
THA,2.0,32,1
THA,3.0,32,1
VNM,1.0,32,1
VNM,2.0,32,1
VNM,3.0,32,1
AUT,1.0,32,1
AUT,2.0,32,1
AUT,3.0,32,1
BEL,1.0,32,1
BEL,2.0,32,1
BEL,3.0,32,1
FRA,1.0,32,1
FRA,2.0,32,1
FRA,3.0,32,1
DEU,1.0,32,1
DEU,2.0,32,1
DEU,3.0,32,1
GRC,1.0,32,1
GRC,2.0,32,1
GRC,3.0,32,1
IRL,1.0,32,1
IRL,2.0,32,1
IRL,3.0,32,1
ITA,1.0,32,1
ITA,2.0,32,1
ITA,3.0,32,1
PRT,1.0,32,1
PRT,2.0,32,1
PRT,3.0,32,1
RUS,1.0,32,1
RUS,2.0,32,1
RUS,3.0,32,1
ESP,1.0,32,0
